customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_zscore,tenure_outlier_z,MonthlyCharges_zscore,MonthlyCharges_outlier_z,TotalCharges_zscore,TotalCharges_outlier_z,tenure_outlier_iqr,MonthlyCharges_outlier_iqr,TotalCharges_outlier_iqr,outlier_iso
6377-WHAOX,Female,0,Yes,No,1.125056875803025,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.3755793062185846,1.823016915511033,No,1.125056875803025,0,1.3755793062185846,0,1.823016915511033,0,0,0,0,0
6855-VLGOS,Male,0,Yes,Yes,1.6137012404433893,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,-1.4694171580658184,-0.3749782956625795,No,1.6137012404433893,0,-1.4694171580658184,0,-0.3749782956625795,0,0,0,0,0
8999-XXGNS,Female,1,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1.3622849302172555,2.3610041339287253,No,1.6137012404433893,0,1.3622849302172555,0,2.3610041339287253,0,0,0,0,0
8746-OQQRW,Male,0,No,No,-1.1552834925186746,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.3132082400502028,-0.962433319614247,No,-1.1552834925186746,0,-1.3132082400502028,0,-0.962433319614247,0,0,0,0,0
3181-MIZBN,Male,0,Yes,Yes,-0.6666391278783103,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-1.4960059100684764,-0.8690603533452975,No,-0.6666391278783103,0,-1.4960059100684764,0,-0.8690603533452975,0,0,0,0,0
0471-ARVMX,Female,1,Yes,No,1.2064976032430856,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.332372584214265,1.7795973824966063,No,1.2064976032430856,0,1.332372584214265,0,1.7795973824966063,0,0,0,0,0
7766-CLTIC,Female,0,No,No,-0.9109613101984924,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,-0.12668518193159078,-0.729486531662421,No,-0.9109613101984924,0,-0.12668518193159078,0,-0.729486531662421,0,0,0,0,0
5650-YLIBA,Male,0,No,No,-0.055833672077855064,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.544680806135523,0.15832923744801644,No,-0.055833672077855064,0,0.544680806135523,0,0.15832923744801644,0,0,0,0,0
0825-CPPQH,Female,0,Yes,No,1.5729808767233588,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.517609271070636,-0.4015112283943235,No,1.5729808767233588,0,-1.517609271070636,0,-0.4015112283943235,0,0,0,0,0
9084-OAYKL,Male,0,No,No,1.0436161483629645,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.461108173064988,-0.47223628369591086,No,1.0436161483629645,0,-1.461108173064988,0,-0.47223628369591086,0,0,0,0,0
6122-LJADA,Male,0,Yes,Yes,1.5322605130033284,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.8438042661654253,1.7461111437661108,No,1.5322605130033284,0,0.8438042661654253,0,1.7461111437661108,0,0,0,0,0
2400-XIWIO,Female,0,Yes,No,1.5729808767233588,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,0.8421424691652587,1.7787144230047012,No,1.5729808767233588,0,0.8421424691652587,0,1.7787144230047012,0,0,0,0,0
7524-VRLPL,Male,1,No,No,1.4915401492832983,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0.31036742911209936,1.2136644961601222,No,1.4915401492832983,0,0.31036742911209936,0,1.2136644961601222,0,0,0,0,0
1069-XAIEM,Female,1,No,No,-1.2774445836787656,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6743009721484804,-0.9698722533335463,Yes,-1.2774445836787656,0,0.6743009721484804,0,-0.9698722533335463,0,0,0,0,0
7569-NMZYQ,Female,0,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.7943521502604476,2.821290917058781,No,1.6137012404433893,0,1.7943521502604476,0,2.821290917058781,0,0,0,0,1
5201-USSQZ,Female,0,Yes,No,-0.2594354906780068,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),0.7025515211513048,-0.0377319177294801,No,-0.2594354906780068,0,0.7025515211513048,0,-0.0377319177294801,0,0,0,0,0
2105-PHWON,Female,0,Yes,No,0.025607055362205634,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),1.0049985751815391,0.32061719206014805,No,0.025607055362205634,0,1.0049985751815391,0,0.32061719206014805,0,0,0,0,0
1494-EJZDW,Female,0,Yes,Yes,-0.9109613101984924,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4827115340671475,-0.9099413778204971,No,-0.9109613101984924,0,-1.4827115340671475,0,-0.9099413778204971,0,0,0,0,0
4884-TVUQF,Female,1,No,No,1.002895784642934,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),1.2143849972024705,1.544156233980149,No,1.002895784642934,0,1.2143849972024705,0,1.544156233980149,0,0,0,0,0
8003-EWNDZ,Female,0,No,No,-0.9109613101984924,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,-1.4478137970636586,-0.909124640290485,No,-0.9109613101984924,0,-1.4478137970636586,0,-0.909124640290485,0,0,0,0,0
1897-RCFUM,Female,0,Yes,Yes,0.26992923768238775,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,-1.3481059770536914,-0.6036427300786665,No,0.26992923768238775,0,-1.3481059770536914,0,-0.6036427300786665,0,0,0,0,0
9256-JTBNZ,Female,0,No,No,-0.8702409464784621,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),-1.477726143066649,-0.898683644298709,No,-0.8702409464784621,0,-1.477726143066649,0,-0.898683644298709,0,0,0,0,0
4658-HCOHW,Female,0,Yes,Yes,-0.46303730927815856,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.2642389072074542,-0.075831619805179,Yes,-0.46303730927815856,0,1.2642389072074542,0,-0.075831619805179,0,0,0,0,0
2211-RMNHO,Female,0,Yes,Yes,1.4508197855632678,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.682609957149311,1.4472072817689843,No,1.4508197855632678,0,0.682609957149311,0,1.4472072817689843,0,0,0,0,0
2432-TFSMK,Male,0,No,No,-0.5851984004382496,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),0.8255244991635975,-0.2864836805864049,No,-0.5851984004382496,0,0.8255244991635975,0,-0.2864836805864049,0,0,0,0,0
3440-JPSCL,Female,0,No,No,-1.0738427650786138,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,1.1695164781979852,-0.7656437228559291,Yes,-1.0738427650786138,0,1.1695164781979852,0,-0.7656437228559291,0,0,0,0,0
4929-ROART,Male,0,No,No,-0.5851984004382496,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,-0.28289409994720643,-0.5792509741147921,No,-0.5851984004382496,0,-0.28289409994720643,0,-0.5792509741147921,0,0,0,0,0
1834-ABKHQ,Female,0,Yes,Yes,0.7992939660427822,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),-0.4590445819648154,0.14512899304403726,No,0.7992939660427822,0,-0.4590445819648154,0,0.14512899304403726,0,0,0,0,0
1741-WTPON,Male,0,Yes,Yes,0.9621754209229036,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,1.697967924250812,1.8921747177144888,No,0.9621754209229036,0,1.697967924250812,0,1.8921747177144888,0,0,0,0,1
3932-IJWDZ,Male,0,No,No,0.5142514200025698,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.2924894562102784,1.0886595060936777,No,0.5142514200025698,0,1.2924894562102784,0,1.0886595060936777,0,0,0,0,0
1240-HCBOH,Female,0,No,No,1.4100994218432374,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.2849576910473786,-0.23061441873611857,No,1.4100994218432374,0,-1.2849576910473786,0,-0.23061441873611857,0,0,0,0,0
3594-KADLU,Male,0,Yes,No,-1.1960038562387048,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,-0.9858342310174765,-0.9627865034110091,No,-1.1960038562387048,0,-0.9858342310174765,0,-0.9627865034110091,0,0,0,0,0
8065-BVEPF,Male,1,No,No,1.3286586944031769,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.141265929195161,1.8604985459423984,No,1.3286586944031769,0,1.141265929195161,0,1.8604985459423984,0,0,0,0,0
3796-ENZGF,Male,0,Yes,No,1.247217966963116,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,0.08270124008934066,0.8618713605978884,No,1.247217966963116,0,0.08270124008934066,0,0.8618713605978884,0,0,0,0,0
1734-ZMNTZ,Female,0,Yes,Yes,-0.8702409464784621,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.3215172250510334,-0.874667146118894,No,-0.8702409464784621,0,-1.3215172250510334,0,-0.874667146118894,0,0,0,0,0
2853-CWQFQ,Male,0,No,Yes,-1.2774445836787656,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,-0.1732154979362424,-0.9811299868553345,No,-1.2774445836787656,0,-0.1732154979362424,0,-0.9811299868553345,0,0,0,0,0
0813-TAXXS,Male,0,No,No,0.9214550572028734,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.43334040712439253,0.90125135393685,No,0.9214550572028734,0,0.43334040712439253,0,0.90125135393685,0,0,0,0,0
2519-TWKFS,Male,0,Yes,Yes,-0.30015585439803716,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,-0.32111543095102724,-0.36016665018587385,No,-0.30015585439803716,0,-0.32111543095102724,0,-0.36016665018587385,0,0,0,0,0
2889-FPWRM,Male,0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.7627780072572912,2.8267431919212935,Yes,1.6137012404433893,0,1.7627780072572912,0,2.8267431919212935,0,0,0,0,1
0626-QXNGV,Female,0,Yes,No,1.6137012404433893,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.3497677740538576,-0.2231534110295216,No,1.6137012404433893,0,-1.3497677740538576,0,-0.2231534110295216,0,0,0,0,0
6723-CEGQI,Female,0,No,Yes,1.3286586944031769,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,-0.6484894399837535,0.2878593949104739,No,1.3286586944031769,0,-0.6484894399837535,0,0.2878593949104739,0,0,0,0,0
6987-XQSJT,Female,1,No,No,0.880734693482843,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.4898415051300408,0.921956754022021,Yes,0.880734693482843,0,0.4898415051300408,0,0.921956754022021,0,0,0,0,0
4732-RRJZC,Male,0,Yes,Yes,-1.0331224013585834,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.479387940066815,-0.9436925043985643,No,-1.0331224013585834,0,-1.479387940066815,0,-0.9436925043985643,0,0,0,0,0
9499-XPZXM,Female,0,Yes,No,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),-0.00038860991896550476,1.1137797036383736,No,1.6137012404433893,0,-0.00038860991896550476,0,1.1137797036383736,0,0,0,0,0
4338-EYCER,Male,0,Yes,No,-0.46303730927815856,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),-0.33773340095268845,-0.5106670955810743,No,-0.46303730927815856,0,-0.33773340095268845,0,-0.5106670955810743,0,0,0,0,0
3007-FDPEA,Female,0,No,No,-1.2367242199587352,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),-1.46443176706532,-0.9898271378505985,No,-1.2367242199587352,0,-1.46443176706532,0,-0.9898271378505985,0,0,0,0,0
6350-XFYGW,Male,1,No,No,-1.1552834925186746,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9966895901807084,-0.8209390610364772,No,-1.1552834925186746,0,0.9966895901807084,0,-0.8209390610364772,0,0,0,0,0
4290-BSXUX,Male,0,Yes,No,-1.1960038562387048,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),0.4948268961305394,-0.8962775796832679,Yes,-1.1960038562387048,0,0.4948268961305394,0,-0.8962775796832679,0,0,0,0,0
8513-OLYGY,Male,0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),1.6963061272506461,2.671055359511152,No,1.6137012404433893,0,1.6963061272506461,0,2.671055359511152,0,0,0,0,1
0311-QYWSS,Female,0,No,No,-1.0738427650786138,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.5088984919697991,-0.8685305776501546,No,-1.0738427650786138,0,-0.5088984919697991,0,-0.8685305776501546,0,0,0,0,0
8705-DWKTI,Male,0,No,No,0.7992939660427822,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.6327560471443273,0.904805265891767,No,0.7992939660427822,0,0.6327560471443273,0,0.904805265891767,0,0,0,0,0
8755-IWJHN,Male,1,Yes,No,1.4915401492832983,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1.0166311541827018,1.810103632941923,No,1.4915401492832983,0,1.0166311541827018,0,1.810103632941923,0,0,0,0,0
0325-XBFAC,Male,0,No,No,-0.9924020376385531,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9950277931805424,-0.6805926497981838,Yes,-0.9924020376385531,0,0.9950277931805424,0,-0.6805926497981838,0,0,0,0,0
4480-QQRHC,Female,1,No,No,-0.9924020376385531,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.3087056321119333,-0.7424660361934239,No,-0.9924020376385531,0,0.3087056321119333,0,-0.7424660361934239,0,0,0,0,0
0929-PECLO,Female,1,No,No,1.247217966963116,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.8255244991635975,1.4378479111547917,No,1.247217966963116,0,0.8255244991635975,0,1.4378479111547917,0,0,0,0,0
3680-CTHUH,Male,0,No,No,1.125056875803025,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1.722894879253304,2.1047913633652033,No,1.125056875803025,0,1.722894879253304,0,2.1047913633652033,0,0,0,0,1
1202-KKGFU,Female,0,Yes,No,-0.8295205827584317,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),-0.3510277769540174,-0.7025783411466173,No,-0.8295205827584317,0,-0.3510277769540174,0,-0.7025783411466173,0,0,0,0,0
6112-KTHFQ,Female,0,No,No,-0.7888002190384014,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.5109620830699715,-0.8841148126822771,No,-0.7888002190384014,0,-1.5109620830699715,0,-0.8841148126822771,0,0,0,0,0
1852-XEMDW,Male,0,No,No,-0.4223169455581282,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,0.00958217208203114,-0.37718569439234195,No,-0.4223169455581282,0,0.00958217208203114,0,-0.37718569439234195,0,0,0,0,0
2462-XIIJB,Male,0,No,No,-1.1145631287986442,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.9219087251732329,-0.8075622247341171,Yes,-1.1145631287986442,0,0.9219087251732329,0,-0.8075622247341171,0,0,0,0,0
4760-XOHVN,Female,0,Yes,Yes,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.505976692069473,-0.9988333246680291,Yes,-1.2774445836787656,0,-1.505976692069473,0,-0.9988333246680291,0,0,0,0,0
1820-DJFPH,Female,0,Yes,Yes,1.6137012404433893,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.3530913680541898,-0.25286499793212347,No,1.6137012404433893,0,-1.3530913680541898,0,-0.25286499793212347,0,0,0,0,0
9426-SXNHE,Female,0,No,No,-1.2367242199587352,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),-1.5292418500717988,-0.9839554572294305,No,-1.2367242199587352,0,-1.5292418500717988,0,-0.9839554572294305,0,0,0,0,0
9068-FHQHD,Female,0,Yes,Yes,0.3106496014024181,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.4827115340671475,-0.6642358252106445,No,0.3106496014024181,0,-1.4827115340671475,0,-0.6642358252106445,0,0,0,0,0
1269-FOYWN,Male,0,Yes,Yes,0.47353105628253944,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.4876969250676457,-0.6273722664236124,No,0.47353105628253944,0,-1.4876969250676457,0,-0.6273722664236124,0,0,0,0,0
9470-YFUYI,Male,1,Yes,No,1.5729808767233588,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),0.2073360151017999,1.2053205289616205,No,1.5729808767233588,0,0.2073360151017999,0,1.2053205289616205,0,0,0,0,0
7817-BOQPW,Female,0,No,No,-1.2367242199587352,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.358559542116917,-0.9340020239749073,Yes,-1.2367242199587352,0,0.358559542116917,0,-0.9340020239749073,0,0,0,0,0
7402-EYFXX,Male,1,No,No,-0.2594354906780068,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9584682591768874,0.05394135151755242,No,-0.2594354906780068,0,0.9584682591768874,0,0.05394135151755242,0,0,0,0,0
1853-UDXBW,Male,0,Yes,Yes,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.17410007509847744,-0.9765165235101312,Yes,-1.2774445836787656,0,0.17410007509847744,0,-0.9765165235101312,0,0,0,0,0
9895-VFOXH,Female,0,No,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-1.341458789053027,-0.9966479999255642,No,-1.2774445836787656,0,-1.341458789053027,0,-0.9966479999255642,0,0,0,0,0
5458-CQJTA,Male,0,Yes,Yes,1.3286586944031769,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.33363258711442517,1.1205784917260417,Yes,1.3286586944031769,0,0.33363258711442517,0,1.1205784917260417,0,0,0,0,0
1230-QAJDW,Male,0,No,No,-1.1960038562387048,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,0.016229360082695727,-0.9147535070513791,No,-1.1960038562387048,0,0.016229360082695727,0,-0.9147535070513791,0,0,0,0,0
5701-ZIKJE,Male,0,No,No,-0.7888002190384014,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,-0.47233895796614456,-0.7377863508863276,No,-0.7888002190384014,0,-0.47233895796614456,0,-0.7377863508863276,0,0,0,0,0
5219-YIPTK,Female,0,Yes,No,0.025607055362205634,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.3174164112127704,0.4978492360727711,Yes,0.025607055362205634,0,1.3174164112127704,0,0.4978492360727711,0,0,0,0,0
5032-MIYKT,Female,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.19736523310080326,-0.9762074876879645,No,-1.2774445836787656,0,0.19736523310080326,0,-0.9762074876879645,0,0,0,0,0
7396-VJUZB,Male,0,Yes,Yes,-1.1552834925186746,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.6484894399837535,-0.938836227193087,No,-1.1552834925186746,0,-0.6484894399837535,0,-0.938836227193087,0,0,0,0,0
9717-QEBGU,Male,0,No,No,-1.2367242199587352,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.18407085709947407,-0.9438470223096477,No,-1.2367242199587352,0,0.18407085709947407,0,-0.9438470223096477,0,0,0,0,0
5172-RKOCB,Male,0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.4686399382278874,2.4692328936489756,No,1.6137012404433893,0,1.4686399382278874,0,2.4692328936489756,0,0,0,0,0
6509-TSGWN,Female,0,Yes,Yes,0.18848851024232702,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.2733251120462157,-0.6049671693165241,No,0.18848851024232702,0,-1.2733251120462157,0,-0.6049671693165241,0,0,0,0,0
3540-RZJYU,Female,0,No,No,-0.7073594915983407,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.7125223031523015,-0.4466525324179646,Yes,-0.7073594915983407,0,0.7125223031523015,0,-0.4466525324179646,0,0,0,0,0
3178-CIFOT,Female,0,No,No,-0.38159658183809786,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),-1.4993295040688086,-0.7963486391869241,No,-0.38159658183809786,0,-1.4993295040688086,0,-0.7963486391869241,0,0,0,0,0
2091-MJTFX,Female,0,Yes,Yes,-0.0965540357978854,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),-0.4507355969639848,-0.3180494824220072,Yes,-0.0965540357978854,0,-0.4507355969639848,0,-0.3180494824220072,0,0,0,0,0
4530-NDRKU,Female,0,Yes,Yes,0.3920903288424788,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,-1.5192710680708021,-0.6710787612729079,No,0.3920903288424788,0,-1.5192710680708021,0,-0.6710787612729079,0,0,0,0,0
5985-TBABQ,Female,0,No,No,-0.015113308357824713,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,0.3319707901142591,0.0004560802954094262,No,-0.015113308357824713,0,0.3319707901142591,0,0.0004560802954094262,0,0,0,0,0
9800-ONTFE,Female,0,Yes,Yes,-0.4223169455581282,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.36686852711774764,-0.29438616803895434,No,-0.4223169455581282,0,0.36686852711774764,0,-0.29438616803895434,0,0,0,0,0
6743-HHQPF,Male,0,Yes,No,0.3920903288424788,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-1.3181936310507012,-0.5230506024550413,No,0.3920903288424788,0,-1.3181936310507012,0,-0.5230506024550413,0,0,0,0,0
8455-HIRAQ,Female,0,No,No,-0.9924020376385531,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.6750781919864114,-0.8443816355465539,No,-0.9924020376385531,0,-0.6750781919864114,0,-0.8443816355465539,0,0,0,0,0
6616-AALSR,Female,0,Yes,Yes,1.3286586944031769,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),1.3140928172124378,1.961663629727409,No,1.3286586944031769,0,1.3140928172124378,0,1.961663629727409,0,0,0,0,0
0883-EIBTI,Female,0,No,No,-1.2367242199587352,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.504314895069307,-0.993491419742004,Yes,-1.2367242199587352,0,-1.504314895069307,0,-0.993491419742004,0,0,0,0,0
9415-ZNBSX,Female,0,Yes,Yes,1.5322605130033284,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.8055829351616043,1.7709002315013425,No,1.5322605130033284,0,0.8055829351616043,0,1.7709002315013425,0,0,0,0,0
4018-KJYUY,Male,0,No,Yes,-0.4223169455581282,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),-1.4827115340671475,-0.8164801156023571,No,-0.4223169455581282,0,-1.4827115340671475,0,-0.8164801156023571,0,0,0,0,0
0722-TROQR,Female,1,No,No,-1.1552834925186746,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.33695618111475767,-0.8653739974665944,Yes,-1.1552834925186746,0,0.33695618111475767,0,-0.8653739974665944,0,0,0,0,0
7571-YXDAD,Female,0,No,No,-1.2367242199587352,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.33695618111475767,-0.9424563611098973,Yes,-1.2367242199587352,0,0.33695618111475767,0,-0.9424563611098973,0,0,0,0,0
3884-UEBXB,Female,0,Yes,Yes,1.4100994218432374,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),-0.950936494013988,0.06734026180721014,No,1.4100994218432374,0,-0.950936494013988,0,0.06734026180721014,0,0,0,0,0
8780-RSYYU,Female,0,No,No,-0.30015585439803716,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),-1.5142856770703037,-0.7725087329054902,No,-0.30015585439803716,0,-1.5142856770703037,0,-0.7725087329054902,0,0,0,0,0
5537-UXXVS,Female,0,Yes,No,-0.5037576729981889,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),-1.5126238800701375,-0.8417548310581366,No,-0.5037576729981889,0,-1.5126238800701375,0,-0.8417548310581366,0,0,0,0,0
